# 1: Detection or Track-id,2: Video or Image Identifier,3: Unique Frame Identifier,4-7: Img-bbox(TL_x,TL_y,BR_x,BR_y),8: Detection or Length Confidence,9: Target Length (0 or -1 if invalid),10-11+: Repeated Species,Confidence Pairs or Attributes
1,942205001_cam3_frame_6844.png,6844,843.85913,217.10468,1421.5807,515.41626,0.91462237,-1,LUTJANUSCAMPECHANUS-170151107,0.91462237
2,942205001_cam3_frame_6844.png,6844,153.8067,721.12006,379.42322,900.72144,0.9133933,-1,LUTJANUSCAMPECHANUS-170151107,0.9133933
3,942205001_cam3_frame_6844.png,6844,130.06306,976.1814,444.30383,1182.8617,0.9110127,-1,LUTJANUSCAMPECHANUS-170151107,0.9110127
4,942205001_cam3_frame_6844.png,6844,628.8888,740.2128,682.3963,834.29553,0.51686776,-1,LUTJANUSCAMPECHANUS-170151107,0.51686776
1,942205001_cam3_frame_6845.png,6845,177.99802,710.78986,421.20145,900.3889,0.9109548,-1,LUTJANUSCAMPECHANUS-170151107,0.9109548
2,942205001_cam3_frame_6845.png,6845,871.12427,203.23888,1436.0145,487.3981,0.9074377,-1,LUTJANUSCAMPECHANUS-170151107,0.9074377
3,942205001_cam3_frame_6845.png,6845,46.00534,934.64026,497.1104,1184.2225,0.8655963,-1,LUTJANUSCAMPECHANUS-170151107,0.8655963
1,942205001_cam3_frame_6846.png,6846,891.9245,194.47705,1445.5286,462.27768,0.914089,-1,LUTJANUSCAMPECHANUS-170151107,0.914089
2,942205001_cam3_frame_6846.png,6846,204.4351,703.70013,440.24316,911.1211,0.9061916,-1,LUTJANUSCAMPECHANUS-170151107,0.9061916
3,942205001_cam3_frame_6846.png,6846,149.27838,888.6083,566.39026,1176.1901,0.9038754,-1,LUTJANUSCAMPECHANUS-170151107,0.9038754
4,942205001_cam3_frame_6846.png,6846,639.7766,727.85504,751.19006,829.25684,0.8371898,-1,LUTJANUSCAMPECHANUS-170151107,0.8371898
1,942205001_cam3_frame_6847.png,6847,925.9138,188.96924,1463.6298,432.5453,0.90941465,-1,LUTJANUSCAMPECHANUS-170151107,0.90941465
2,942205001_cam3_frame_6847.png,6847,205.90997,838.04517,639.0708,1110.112,0.9018195,-1,LUTJANUSCAMPECHANUS-170151107,0.9018195
3,942205001_cam3_frame_6847.png,6847,226.92632,700.26086,446.2284,933.4973,0.87705505,-1,LUTJANUSCAMPECHANUS-170151107,0.87705505
4,942205001_cam3_frame_6847.png,6847,642.94006,707.6813,752.9055,815.7344,0.73839104,-1,LUTJANUSCAMPECHANUS-170151107,0.73839104
5,942205001_cam3_frame_6847.png,6847,1606.5055,1057.8285,1920.0,1185.2201,0.6706051,-1,LUTJANUSCAMPECHANUS-170151107,0.6706051
6,942205001_cam3_frame_6847.png,6847,115.26386,1076.23,253.10902,1184.5885,0.56536144,-1,LUTJANUSCAMPECHANUS-170151107,0.56536144
1,942205001_cam3_frame_6848.png,6848,936.1355,183.55756,1477.8157,416.87555,0.90690476,-1,LUTJANUSCAMPECHANUS-170151107,0.90690476
2,942205001_cam3_frame_6848.png,6848,261.1332,793.92224,682.7148,1066.7992,0.90662986,-1,LUTJANUSCAMPECHANUS-170151107,0.90662986
3,942205001_cam3_frame_6848.png,6848,1495.1898,1033.1797,1919.9194,1186.7756,0.8315897,-1,LUTJANUSCAMPECHANUS-170151107,0.8315897
4,942205001_cam3_frame_6848.png,6848,268.0786,685.16144,439.01562,972.0892,0.82799053,-1,LUTJANUSCAMPECHANUS-170151107,0.82799053
5,942205001_cam3_frame_6848.png,6848,646.5188,682.926,749.21075,802.7221,0.78975433,-1,LUTJANUSCAMPECHANUS-170151107,0.78975433
6,942205001_cam3_frame_6848.png,6848,641.1233,1066.4375,891.63885,1186.5852,0.6584306,-1,BALISTESCAPRISCUS-189030502,0.6584306
1,942205001_cam3_frame_6849.png,6849,974.87823,174.9353,1484.8108,415.1489,0.90680206,-1,LUTJANUSCAMPECHANUS-170151107,0.90680206
2,942205001_cam3_frame_6849.png,6849,281.28375,686.3613,440.32538,1046.3643,0.83224064,-1,LUTJANUSCAMPECHANUS-170151107,0.83224064
3,942205001_cam3_frame_6849.png,6849,1413.7854,1016.68854,1920.0,1187.9014,0.8317689,-1,LUTJANUSCAMPECHANUS-170151107,0.8317689
4,942205001_cam3_frame_6849.png,6849,577.2316,643.61084,749.5908,770.8469,0.8280689,-1,LUTJANUSCAMPECHANUS-170151107,0.8280689
5,942205001_cam3_frame_6849.png,6849,310.88983,737.5323,755.1365,1042.1019,0.8071276,-1,LUTJANUSCAMPECHANUS-170151107,0.8071276
1,942205001_cam3_frame_6850.png,6850,420.15298,697.8762,819.2964,967.3563,0.8951897,-1,LUTJANUSCAMPECHANUS-170151107,0.8951897
2,942205001_cam3_frame_6850.png,6850,1021.25793,171.71576,1484.8378,400.59998,0.8933026,-1,LUTJANUSCAMPECHANUS-170151107,0.8933026
3,942205001_cam3_frame_6850.png,6850,647.44867,978.0139,895.3418,1184.3086,0.8802048,-1,LUTJANUSCAMPECHANUS-170151107,0.8802048
4,942205001_cam3_frame_6850.png,6850,258.83487,702.0311,428.46405,1126.8223,0.8592352,-1,LUTJANUSCAMPECHANUS-170151107,0.8592352
5,942205001_cam3_frame_6850.png,6850,1372.208,994.90784,1920.0,1188.0682,0.8032124,-1,LUTJANUSCAMPECHANUS-170151107,0.8032124
6,942205001_cam3_frame_6850.png,6850,514.20404,614.9984,746.04004,738.64844,0.8008151,-1,LUTJANUSCAMPECHANUS-170151107,0.8008151
1,942205001_cam3_frame_6851.png,6851,444.1691,664.88477,877.37976,940.2456,0.90345854,-1,LUTJANUSCAMPECHANUS-170151107,0.90345854
2,942205001_cam3_frame_6851.png,6851,1040.0845,172.8554,1479.112,396.45978,0.89005953,-1,LUTJANUSCAMPECHANUS-170151107,0.89005953
3,942205001_cam3_frame_6851.png,6851,422.85883,585.93024,684.4706,749.0403,0.8830555,-1,LUTJANUSCAMPECHANUS-170151107,0.8830555
4,942205001_cam3_frame_6851.png,6851,234.70537,721.85,438.84586,1180.1482,0.87403977,-1,LUTJANUSCAMPECHANUS-170151107,0.87403977
5,942205001_cam3_frame_6851.png,6851,648.2023,931.8644,898.2768,1186.0781,0.8689149,-1,LUTJANUSCAMPECHANUS-170151107,0.8689149
6,942205001_cam3_frame_6851.png,6851,1304.9512,901.9733,1920.0,1189.8174,0.7758233,-1,LUTJANUSCAMPECHANUS-170151107,0.7758233
1,942205001_cam3_frame_6852.png,6852,493.32614,626.7702,933.00684,899.76575,0.8960913,-1,LUTJANUSCAMPECHANUS-170151107,0.8960913
2,942205001_cam3_frame_6852.png,6852,334.1692,561.6891,685.56805,736.5497,0.8827165,-1,LUTJANUSCAMPECHANUS-170151107,0.8827165
3,942205001_cam3_frame_6852.png,6852,1085.9597,171.08427,1484.2031,393.74295,0.88040507,-1,LUTJANUSCAMPECHANUS-170151107,0.88040507
4,942205001_cam3_frame_6852.png,6852,593.02625,886.15137,962.31866,1184.8231,0.8751485,-1,LUTJANUSCAMPECHANUS-170151107,0.8751485
5,942205001_cam3_frame_6852.png,6852,230.33574,757.0448,432.23877,1183.0527,0.87151134,-1,LUTJANUSCAMPECHANUS-170151107,0.87151134
6,942205001_cam3_frame_6852.png,6852,1235.3757,984.4171,1918.4249,1190.9755,0.82984537,-1,LUTJANUSCAMPECHANUS-170151107,0.82984537
1,942205001_cam3_frame_6853.png,6853,233.66019,537.62646,637.18524,721.7145,0.8952848,-1,LUTJANUSCAMPECHANUS-170151107,0.8952848
2,942205001_cam3_frame_6853.png,6853,568.47064,586.3749,993.37024,862.0878,0.8949677,-1,LUTJANUSCAMPECHANUS-170151107,0.8949677
3,942205001_cam3_frame_6853.png,6853,456.7068,841.427,886.1062,1186.3849,0.8900143,-1,LUTJANUSCAMPECHANUS-170151107,0.8900143
4,942205001_cam3_frame_6853.png,6853,1131.2264,170.09079,1486.8795,389.01196,0.8583374,-1,LUTJANUSCAMPECHANUS-170151107,0.8583374
5,942205001_cam3_frame_6853.png,6853,209.65018,800.18335,439.7428,1179.8119,0.8392633,-1,LUTJANUSCAMPECHANUS-170151107,0.8392633
6,942205001_cam3_frame_6853.png,6853,1129.0803,995.3985,1794.2065,1189.7069,0.7913409,-1,LUTJANUSCAMPECHANUS-170151107,0.7913409
7,942205001_cam3_frame_6853.png,6853,0.0,220.62204,197.33069,1187.1448,0.50425214,-1,LUTJANUSCAMPECHANUS-170151107,0.50425214
1,942205001_cam3_frame_6854.png,6854,629.60345,545.344,1050.0315,810.1862,0.9067642,-1,LUTJANUSCAMPECHANUS-170151107,0.9067642
2,942205001_cam3_frame_6854.png,6854,156.54446,522.7784,563.02344,702.62305,0.90583557,-1,LUTJANUSCAMPECHANUS-170151107,0.90583557
3,942205001_cam3_frame_6854.png,6854,284.89417,797.2683,892.532,1186.9658,0.8998674,-1,LUTJANUSCAMPECHANUS-170151107,0.8998674
4,942205001_cam3_frame_6854.png,6854,1161.3767,138.68694,1488.6909,393.7544,0.8188206,-1,LUTJANUSCAMPECHANUS-170151107,0.8188206
5,942205001_cam3_frame_6854.png,6854,1121.9564,1054.9823,1704.3267,1191.2333,0.7573525,-1,LUTJANUSCAMPECHANUS-170151107,0.7573525
6,942205001_cam3_frame_6854.png,6854,206.36792,818.38055,440.60275,1180.3369,0.58609974,-1,LUTJANUSCAMPECHANUS-170151107,0.58609974
1,942205001_cam3_frame_6855.png,6855,149.55441,512.2369,498.60388,686.3677,0.90467083,-1,LUTJANUSCAMPECHANUS-170151107,0.90467083
2,942205001_cam3_frame_6855.png,6855,124.247955,736.5768,895.5375,1187.0725,0.9006057,-1,LUTJANUSCAMPECHANUS-170151107,0.9006057
3,942205001_cam3_frame_6855.png,6855,713.131,495.0369,1076.4873,764.0568,0.8972815,-1,LUTJANUSCAMPECHANUS-170151107,0.8972815
4,942205001_cam3_frame_6855.png,6855,1265.7897,177.52982,1493.4728,391.13232,0.8613189,-1,LUTJANUSCAMPECHANUS-170151107,0.8613189
5,942205001_cam3_frame_6855.png,6855,1105.3792,1048.2576,1569.3457,1192.5337,0.76133317,-1,LUTJANUSCAMPECHANUS-170151107,0.76133317
1,942205001_cam3_frame_6856.png,6856,6.671814,698.5321,870.90234,1184.7009,0.9100895,-1,LUTJANUSCAMPECHANUS-170151107,0.9100895
2,942205001_cam3_frame_6856.png,6856,731.4558,442.37375,1095.7671,751.7285,0.9067937,-1,LUTJANUSCAMPECHANUS-170151107,0.9067937
3,942205001_cam3_frame_6856.png,6856,149.20639,505.22397,404.27844,673.6129,0.9038072,-1,LUTJANUSCAMPECHANUS-170151107,0.9038072
4,942205001_cam3_frame_6856.png,6856,1259.1873,111.083176,1493.1487,388.11646,0.828873,-1,LUTJANUSCAMPECHANUS-170151107,0.828873
5,942205001_cam3_frame_6856.png,6856,1076.7917,1028.7156,1448.9951,1190.2188,0.6856448,-1,LUTJANUSCAMPECHANUS-170151107,0.6856448
1,942205001_cam3_frame_6857.png,6857,5.383667,668.84344,911.7237,1186.3091,0.8968558,-1,LUTJANUSCAMPECHANUS-170151107,0.8968558
2,942205001_cam3_frame_6857.png,6857,771.9579,394.75607,1102.9062,753.27625,0.87857836,-1,LUTJANUSCAMPECHANUS-170151107,0.87857836
3,942205001_cam3_frame_6857.png,6857,150.71594,512.3473,325.25684,657.6708,0.8652353,-1,LUTJANUSCAMPECHANUS-170151107,0.8652353
4,942205001_cam3_frame_6857.png,6857,1270.4092,87.710526,1501.8754,387.51663,0.84872097,-1,LUTJANUSCAMPECHANUS-170151107,0.84872097
5,942205001_cam3_frame_6857.png,6857,212.02405,50.733788,409.73694,160.83517,0.7501442,-1,LUTJANUSCAMPECHANUS-170151107,0.7501442
1,942205001_cam3_frame_6858.png,6858,0.8010864,675.5365,915.2536,1187.6401,0.9381715,-1,LUTJANUSCAMPECHANUS-170151107,0.9381715
2,942205001_cam3_frame_6858.png,6858,829.4998,361.19293,1111.6116,674.9057,0.9029382,-1,LUTJANUSCAMPECHANUS-170151107,0.9029382
3,942205001_cam3_frame_6858.png,6858,1280.7814,107.33565,1509.111,387.70358,0.82274926,-1,LUTJANUSCAMPECHANUS-170151107,0.82274926
4,942205001_cam3_frame_6858.png,6858,150.8193,500.38916,236.55954,653.7702,0.73299253,-1,LUTJANUSCAMPECHANUS-170151107,0.73299253
5,942205001_cam3_frame_6858.png,6858,1112.169,1125.6417,1206.0588,1188.7385,0.52880156,-1,LUTJANUSCAMPECHANUS-170151107,0.52880156
6,942205001_cam3_frame_6858.png,6858,331.56177,2.063321,406.65845,96.70338,0.5140932,-1,LUTJANUSCAMPECHANUS-170151107,0.5140932
1,942205001_cam3_frame_6859.png,6859,0.0,628.36505,839.87256,1193.116,0.93930566,-1,LUTJANUSCAMPECHANUS-170151107,0.93930566
2,942205001_cam3_frame_6859.png,6859,872.329,334.41,1123.4014,633.66156,0.8799098,-1,LUTJANUSCAMPECHANUS-170151107,0.8799098
3,942205001_cam3_frame_6859.png,6859,1288.6943,157.43376,1513.3164,387.44156,0.8327089,-1,LUTJANUSCAMPECHANUS-170151107,0.8327089
4,942205001_cam3_frame_6859.png,6859,271.7414,0.08338165,419.51666,94.47836,0.58470047,-1,LUTJANUSCAMPECHANUS-170151107,0.58470047
1,942205001_cam3_frame_6860.png,6860,0.90682983,597.7041,670.7534,1191.0306,0.92922795,-1,LUTJANUSCAMPECHANUS-170151107,0.92922795
2,942205001_cam3_frame_6860.png,6860,902.09143,317.85944,1133.6155,600.5177,0.88260984,-1,LUTJANUSCAMPECHANUS-170151107,0.88260984
3,942205001_cam3_frame_6860.png,6860,1287.6736,166.28484,1524.2825,388.9271,0.8419532,-1,LUTJANUSCAMPECHANUS-170151107,0.8419532
1,942205001_cam3_frame_6861.png,6861,1288.3413,173.52722,1530.653,387.51648,0.88604695,-1,LUTJANUSCAMPECHANUS-170151107,0.88604695
2,942205001_cam3_frame_6861.png,6861,883.5952,299.2584,1161.479,572.6849,0.86827004,-1,LUTJANUSCAMPECHANUS-170151107,0.86827004
3,942205001_cam3_frame_6861.png,6861,1.0003052,635.5344,448.4728,1192.5889,0.7866936,-1,LUTJANUSCAMPECHANUS-170151107,0.7866936
1,942205001_cam3_frame_6862.png,6862,1288.3247,176.22025,1542.3732,388.26617,0.88925666,-1,LUTJANUSCAMPECHANUS-170151107,0.88925666
2,942205001_cam3_frame_6862.png,6862,878.54956,294.17386,1178.25,570.102,0.8656097,-1,LUTJANUSCAMPECHANUS-170151107,0.8656097
1,942205001_cam3_frame_6863.png,6863,849.2569,302.57092,1164.8303,602.49274,0.89649475,-1,LUTJANUSCAMPECHANUS-170151107,0.89649475
2,942205001_cam3_frame_6863.png,6863,1286.0468,154.75032,1554.7024,394.75616,0.8442356,-1,LUTJANUSCAMPECHANUS-170151107,0.8442356
1,942205001_cam3_frame_6864.png,6864,1300.0757,178.3732,1578.6694,393.9287,0.88120085,-1,LUTJANUSCAMPECHANUS-170151107,0.88120085
2,942205001_cam3_frame_6864.png,6864,793.3989,290.5489,1147.9236,673.6211,0.8546251,-1,LUTJANUSCAMPECHANUS-170151107,0.8546251
1,942205001_cam3_frame_6865.png,6865,765.737,289.2499,1095.1328,754.5652,0.8798277,-1,LUTJANUSCAMPECHANUS-170151107,0.8798277
2,942205001_cam3_frame_6865.png,6865,1290.947,182.01784,1592.8586,395.27966,0.87125003,-1,LUTJANUSCAMPECHANUS-170151107,0.87125003
1,942205001_cam3_frame_6866.png,6866,1276.6572,183.74373,1608.1829,398.88235,0.9002509,-1,LUTJANUSCAMPECHANUS-170151107,0.9002509
2,942205001_cam3_frame_6866.png,6866,686.5518,327.74255,1124.5844,797.65015,0.8677746,-1,LUTJANUSCAMPECHANUS-170151107,0.8677746
1,942205001_cam3_frame_6867.png,6867,1271.8076,190.41513,1626.5166,399.09918,0.8921843,-1,LUTJANUSCAMPECHANUS-170151107,0.8921843
2,942205001_cam3_frame_6867.png,6867,679.9982,342.8945,1171.4761,813.0837,0.8671986,-1,LUTJANUSCAMPECHANUS-170151107,0.8671986
1,942205001_cam3_frame_6868.png,6868,730.62463,338.65027,1250.4065,826.8488,0.90860695,-1,LUTJANUSCAMPECHANUS-170151107,0.90860695
2,942205001_cam3_frame_6868.png,6868,1273.0332,193.99832,1639.5984,403.7689,0.8890565,-1,LUTJANUSCAMPECHANUS-170151107,0.8890565
1,942205001_cam3_frame_6869.png,6869,696.5547,320.21014,1297.1665,820.73926,0.9137564,-1,LUTJANUSCAMPECHANUS-170151107,0.9137564
2,942205001_cam3_frame_6869.png,6869,1281.2538,196.13109,1656.0143,407.01697,0.8781071,-1,LUTJANUSCAMPECHANUS-170151107,0.8781071
1,942205001_cam3_frame_6870.png,6870,1287.7782,195.91713,1670.633,410.013,0.88104606,-1,LUTJANUSCAMPECHANUS-170151107,0.88104606
2,942205001_cam3_frame_6870.png,6870,751.70703,262.92282,1291.0842,880.2039,0.8210802,-1,LUTJANUSCAMPECHANUS-170151107,0.8210802
1,942205001_cam3_frame_6871.png,6871,1287.0798,198.41844,1682.9004,415.6029,0.88395494,-1,LUTJANUSCAMPECHANUS-170151107,0.88395494
2,942205001_cam3_frame_6871.png,6871,554.994,291.8066,1213.6506,1043.3076,0.8478189,-1,LUTJANUSCAMPECHANUS-170151107,0.8478189
1,942205001_cam3_frame_6872.png,6872,362.06158,260.8234,1243.1746,1178.1272,0.8695591,-1,LUTJANUSCAMPECHANUS-170151107,0.8695591
2,942205001_cam3_frame_6872.png,6872,1319.3035,209.84486,1696.812,419.58734,0.86505115,-1,LUTJANUSCAMPECHANUS-170151107,0.86505115
1,942205001_cam3_frame_6873.png,6873,261.06555,307.1739,1251.3931,1184.688,0.85806066,-1,LUTJANUSCAMPECHANUS-170151107,0.85806066
2,942205001_cam3_frame_6873.png,6873,1320.2393,209.32787,1708.1072,420.86508,0.85523903,-1,LUTJANUSCAMPECHANUS-170151107,0.85523903
1,942205001_cam3_frame_6874.png,6874,209.36334,319.18652,1253.3452,1184.991,0.9005596,-1,LUTJANUSCAMPECHANUS-170151107,0.9005596
2,942205001_cam3_frame_6874.png,6874,1328.6145,213.48555,1724.1091,426.75287,0.85152096,-1,LUTJANUSCAMPECHANUS-170151107,0.85152096
1,942205001_cam3_frame_6875.png,6875,209.11734,428.85406,1250.4707,1189.0371,0.91934866,-1,LUTJANUSCAMPECHANUS-170151107,0.91934866
2,942205001_cam3_frame_6875.png,6875,1319.2075,211.5667,1739.4463,431.44202,0.85040927,-1,LUTJANUSCAMPECHANUS-170151107,0.85040927
1,942205001_cam3_frame_6876.png,6876,242.50882,574.748,1262.8411,1182.7822,0.9232884,-1,LUTJANUSCAMPECHANUS-170151107,0.9232884
2,942205001_cam3_frame_6876.png,6876,1346.4409,216.93988,1753.1318,437.47495,0.85132885,-1,LUTJANUSCAMPECHANUS-170151107,0.85132885
1,942205001_cam3_frame_6877.png,6877,279.41638,681.1009,1215.1864,1185.3623,0.89193606,-1,LUTJANUSCAMPECHANUS-170151107,0.89193606
2,942205001_cam3_frame_6877.png,6877,1365.8556,226.93575,1766.6638,441.08698,0.86022794,-1,LUTJANUSCAMPECHANUS-170151107,0.86022794
1,942205001_cam3_frame_6878.png,6878,283.1835,786.28766,1089.3718,1186.3123,0.8709155,-1,LUTJANUSCAMPECHANUS-170151107,0.8709155
2,942205001_cam3_frame_6878.png,6878,1385.1243,234.20663,1784.1274,446.02496,0.8640436,-1,LUTJANUSCAMPECHANUS-170151107,0.8640436
1,942205001_cam3_frame_6879.png,6879,1393.6096,231.2731,1788.1982,453.9447,0.863875,-1,LUTJANUSCAMPECHANUS-170151107,0.863875
2,942205001_cam3_frame_6879.png,6879,273.14136,877.3203,841.5913,1188.4231,0.8610598,-1,LUTJANUSCAMPECHANUS-170151107,0.8610598
3,942205001_cam3_frame_6879.png,6879,901.2028,0.0,1212.0364,145.45526,0.7554113,-1,LUTJANUSCAMPECHANUS-170151107,0.7554113
1,942205001_cam3_frame_6880.png,6880,253.76077,954.3258,795.7423,1189.1768,0.87842166,-1,LUTJANUSCAMPECHANUS-170151107,0.87842166
2,942205001_cam3_frame_6880.png,6880,1392.4619,230.9681,1795.7749,460.5963,0.87716794,-1,LUTJANUSCAMPECHANUS-170151107,0.87716794
3,942205001_cam3_frame_6880.png,6880,838.1552,0.01739502,1156.093,203.4094,0.85074264,-1,LUTJANUSCAMPECHANUS-170151107,0.85074264
1,942205001_cam3_frame_6881.png,6881,772.5425,0.0,1122.3533,253.41922,0.9073087,-1,LUTJANUSCAMPECHANUS-170151107,0.9073087
2,942205001_cam3_frame_6881.png,6881,1399.1326,236.05879,1796.0088,465.81458,0.88202286,-1,LUTJANUSCAMPECHANUS-170151107,0.88202286
3,942205001_cam3_frame_6881.png,6881,216.34488,1056.2432,734.8387,1187.9985,0.81280434,-1,LUTJANUSCAMPECHANUS-170151107,0.81280434
1,942205001_cam3_frame_6882.png,6882,735.88336,0.27381134,1053.3494,294.34982,0.8993609,-1,LUTJANUSCAMPECHANUS-170151107,0.8993609
2,942205001_cam3_frame_6882.png,6882,1414.8167,244.1629,1798.0742,471.26175,0.88164306,-1,LUTJANUSCAMPECHANUS-170151107,0.88164306
3,942205001_cam3_frame_6882.png,6882,191.1211,1006.8965,780.5861,1187.753,0.8068025,-1,LUTJANUSCAMPECHANUS-170151107,0.8068025
4,942205001_cam3_frame_6882.png,6882,0.013366699,819.86206,244.9368,1173.477,0.8054091,-1,LUTJANUSCAMPECHANUS-170151107,0.8054091
1,942205001_cam3_frame_6883.png,6883,644.9179,43.47322,985.12463,351.53644,0.89820397,-1,LUTJANUSCAMPECHANUS-170151107,0.89820397
2,942205001_cam3_frame_6883.png,6883,1434.5583,259.18567,1797.4824,475.80585,0.87326044,-1,LUTJANUSCAMPECHANUS-170151107,0.87326044
3,942205001_cam3_frame_6883.png,6883,179.07358,972.28766,807.9236,1188.7124,0.8585328,-1,LUTJANUSCAMPECHANUS-170151107,0.8585328
1,942205001_cam3_frame_6884.png,6884,587.9674,124.54994,917.5673,403.9438,0.86783916,-1,LUTJANUSCAMPECHANUS-170151107,0.86783916
2,942205001_cam3_frame_6884.png,6884,1442.294,266.2803,1799.2112,481.9778,0.8521759,-1,LUTJANUSCAMPECHANUS-170151107,0.8521759
3,942205001_cam3_frame_6884.png,6884,239.2402,991.2092,801.9545,1189.1019,0.81652844,-1,LUTJANUSCAMPECHANUS-170151107,0.81652844
4,942205001_cam3_frame_6884.png,6884,129.91563,1030.9177,300.53018,1180.0227,0.5667626,-1,LUTJANUSCAMPECHANUS-170151107,0.5667626
1,942205001_cam3_frame_6885.png,6885,532.07446,164.08507,876.6377,450.22223,0.8932071,-1,LUTJANUSCAMPECHANUS-170151107,0.8932071
2,942205001_cam3_frame_6885.png,6885,281.03436,968.7812,879.99585,1188.9775,0.8508547,-1,LUTJANUSCAMPECHANUS-170151107,0.8508547
3,942205001_cam3_frame_6885.png,6885,132.0514,964.0981,358.13623,1180.5017,0.8376185,-1,LUTJANUSCAMPECHANUS-170151107,0.8376185
4,942205001_cam3_frame_6885.png,6885,1451.964,272.05966,1798.4604,486.66827,0.83666056,-1,LUTJANUSCAMPECHANUS-170151107,0.83666056
5,942205001_cam3_frame_6885.png,6885,1121.4078,1108.3889,1575.1792,1190.4,0.6840126,-1,LUTJANUSCAMPECHANUS-170151107,0.6840126
1,942205001_cam3_frame_6886.png,6886,480.05814,188.29352,825.7776,502.7359,0.8910431,-1,LUTJANUSCAMPECHANUS-170151107,0.8910431
2,942205001_cam3_frame_6886.png,6886,136.15431,952.9011,392.62097,1182.5239,0.88933164,-1,LUTJANUSCAMPECHANUS-170151107,0.88933164
3,942205001_cam3_frame_6886.png,6886,315.1397,974.2967,887.0311,1188.8723,0.8672361,-1,LUTJANUSCAMPECHANUS-170151107,0.8672361
4,942205001_cam3_frame_6886.png,6886,142.2106,849.7963,287.26,1011.33746,0.8088564,-1,LUTJANUSCAMPECHANUS-170151107,0.8088564
5,942205001_cam3_frame_6886.png,6886,1085.6436,1064.3042,1485.0122,1190.8173,0.75350714,-1,LUTJANUSCAMPECHANUS-170151107,0.75350714
6,942205001_cam3_frame_6886.png,6886,1452.7412,276.7331,1918.4161,511.89304,0.5828266,-1,LUTJANUSCAMPECHANUS-170151107,0.5828266
1,942205001_cam3_frame_6887.png,6887,429.37674,234.84604,735.18005,551.871,0.88242245,-1,LUTJANUSCAMPECHANUS-170151107,0.88242245
2,942205001_cam3_frame_6887.png,6887,141.07077,956.683,402.5974,1177.291,0.8792596,-1,LUTJANUSCAMPECHANUS-170151107,0.8792596
3,942205001_cam3_frame_6887.png,6887,338.0136,968.573,884.98804,1186.3108,0.86699396,-1,LUTJANUSCAMPECHANUS-170151107,0.86699396
4,942205001_cam3_frame_6887.png,6887,143.08252,817.58734,361.0261,1008.4202,0.85578525,-1,LUTJANUSCAMPECHANUS-170151107,0.85578525
5,942205001_cam3_frame_6887.png,6887,1460.9602,285.25897,1918.0901,513.40424,0.8116168,-1,LUTJANUSCAMPECHANUS-170151107,0.8116168
6,942205001_cam3_frame_6887.png,6887,1049.9385,1046.2749,1478.8137,1191.2802,0.75194323,-1,LUTJANUSCAMPECHANUS-170151107,0.75194323
1,942205001_cam3_frame_6888.png,6888,395.6153,284.43866,699.9458,591.91266,0.9082467,-1,LUTJANUSCAMPECHANUS-170151107,0.9082467
2,942205001_cam3_frame_6888.png,6888,345.1908,948.7546,916.45886,1187.7976,0.8830045,-1,LUTJANUSCAMPECHANUS-170151107,0.8830045
3,942205001_cam3_frame_6888.png,6888,143.37762,805.68884,420.66367,1021.77344,0.8395645,-1,LUTJANUSCAMPECHANUS-170151107,0.8395645
4,942205001_cam3_frame_6888.png,6888,207.24243,957.2767,438.64026,1172.1477,0.8374238,-1,LUTJANUSCAMPECHANUS-170151107,0.8374238
5,942205001_cam3_frame_6888.png,6888,1478.7323,291.91373,1920.0,514.60767,0.79738814,-1,LUTJANUSCAMPECHANUS-170151107,0.79738814
6,942205001_cam3_frame_6888.png,6888,1019.6175,1041.3958,1468.1819,1190.7029,0.775221,-1,LUTJANUSCAMPECHANUS-170151107,0.775221
1,942205001_cam3_frame_6889.png,6889,352.1867,327.15482,664.2691,634.3134,0.90960526,-1,LUTJANUSCAMPECHANUS-170151107,0.90960526
2,942205001_cam3_frame_6889.png,6889,144.93527,798.6753,481.76447,995.8061,0.8787263,-1,LUTJANUSCAMPECHANUS-170151107,0.8787263
3,942205001_cam3_frame_6889.png,6889,1475.6655,292.49963,1920.0,526.07776,0.8695468,-1,LUTJANUSCAMPECHANUS-170151107,0.8695468
4,942205001_cam3_frame_6889.png,6889,435.82745,921.00146,952.34937,1186.9641,0.86317974,-1,LUTJANUSCAMPECHANUS-170151107,0.86317974
5,942205001_cam3_frame_6889.png,6889,989.22784,1035.6318,1433.5542,1190.0547,0.790615,-1,LUTJANUSCAMPECHANUS-170151107,0.790615
6,942205001_cam3_frame_6889.png,6889,1.4343567,943.29584,496.31158,1186.4873,0.72059095,-1,LUTJANUSCAMPECHANUS-170151107,0.72059095
7,942205001_cam3_frame_6889.png,6889,0.9814911,1028.2579,497.04578,1184.4281,0.7048673,-1,LUTJANUSCAMPECHANUS-170151107,0.7048673
8,942205001_cam3_frame_6889.png,6889,295.73444,952.09216,481.6572,1080.7131,0.6921168,-1,LUTJANUSCAMPECHANUS-170151107,0.6921168
9,942205001_cam3_frame_6889.png,6889,137.26698,949.06036,281.06628,1084.1694,0.64471453,-1,LUTJANUSCAMPECHANUS-170151107,0.64471453
1,942205001_cam3_frame_6890.png,6890,301.11594,380.7402,605.3303,676.0607,0.9082195,-1,LUTJANUSCAMPECHANUS-170151107,0.9082195
